event pre_time(s) post_time(s) val
rssi -349599966 -346970318 11038
rssi -346968284 -344342802 11061
rssi -344340758 -341826474 11061
rssi -341824546 -339074813 11061
rssi -339072579 -336454343 11072
rssi -336452302 -333787191 11072
rssi -333784630 -331189713 11072
rssi -331187172 -328594004 11011
rssi -328591407 -325968715 11011
rssi -325966320 -323346965 11011
rssi -323344695 -320637635 11055
rssi -320635069 -318003351 11055
rssi -318000795 -315370871 11055
rssi -315368325 -312883089 11089
rssi -312880714 -310109875 11089
rssi -310107143 -307444468 11089
rssi -307441822 -304859098 11005
rssi -304856296 -302222854 11005
rssi -302220308 -299575569 11005
rssi -299572993 -296943916 11089
rssi -296941260 -294330405 11089
rssi -294327849 -291709512 11038
rssi -291706846 -289071429 11038
rssi -289068803 -286437691 11038
rssi -286434694 -283815485 11089
rssi -283812914 -281182298 11089
rssi -281179737 -278544125 11089
rssi -278541579 -275984766 11077
rssi -275982195 -273288111 11077
rssi -273285535 -270719605 11077
rssi -270716844 -268095490 11167
rssi -268092733 -265460734 11167
rssi -265458138 -262841535 11167
rssi -262839124 -260213971 11089
rssi -260211701 -257582128 11089
rssi -257579717 -254940967 11089
rssi -254938617 -252320094 11061
rssi -252317639 -249687835 11061
rssi -249685419 -247050819 11061
rssi -247048268 -244433920 11027
rssi -244431660 -241716617 11027
rssi -241714006 -239082773 11027
rssi -239080227 -236595819 11005
rssi -236593378 -233886013 11005
rssi -233883868 -231230028 11005
rssi -231227427 -228573095 10950
rssi -228570529 -225938320 10950
rssi -225935308 -223350850 10950
rssi -223348069 -220691186 10999
rssi -220688395 -218052041 10999
rssi -218049500 -215468758 10905
rssi -215466536 -212880217 10905
rssi -212878292 -210252846 10905
rssi -210250730 -207527198 10922
rssi -207524815 -204924783 10922
rssi -204922132 -202289946 10922
rssi -202287616 -199795714 10812
rssi -199793469 -197040881 10812
rssi -197038542 -194410307 10812
rssi -194407968 -191786919 10823
rssi -191784568 -189200828 10823
rssi -189198253 -186523167 10823
rssi -186520832 -183901320 10850
rssi -183898950 -181268484 10850
rssi -181266287 -178638694 10850
rssi -178636396 -176015583 10927
rssi -176013222 -173386369 10927
rssi -173384173 -170754196 10927
rssi -170751750 -168130674 10867
rssi -168128322 -165499170 10867
rssi -165496568 -162869216 10867
rssi -162866872 -160247815 10856
rssi -160245467 -157615784 10856
rssi -157613325 -154999907 10856
rssi -154997560 -152359890 10818
rssi -152357377 -149728274 10818
rssi -149725784 -147099420 10818
rssi -147097090 -144474103 10894
rssi -144471742 -141842193 10894
rssi -141839993 -139214257 10894
rssi -139211910 -136590201 10867
rssi -136587854 -133958581 10867
rssi -133942387 -131329464 10867
rssi -131327072 -128707070 10872
rssi -128704722 -126072915 10872
rssi -126070456 -123443843 10900
rssi -123441357 -120823075 10900
rssi -120820678 -118191387 10900
rssi -118188928 -115507532 10927
rssi -115504650 -112941653 10927
rssi -112939207 -110304246 10927
rssi -110301740 -107661893 10972
rssi -107659156 -105048593 10972
rssi -105046022 -102418313 10972
rssi -102415917 -99797495 11011
rssi -99794483 -97163622 11011
rssi -97161056 -94524721 11011
rssi -94522175 -91903653 10922
rssi -91901072 -89273789 10922
rssi -89270927 -86640853 10922
rssi -86638081 -84020306 10894
rssi -84017514 -81388111 10894
rssi -81385550 -78755751 10894
rssi -78753165 -76136868 10900
rssi -76134442 -73508648 10900
rssi -73506102 -70872820 10900
rssi -70870264 -68258537 10950
rssi -68255586 -65625446 10950
rssi -65622900 -62997476 10950
rssi -62994915 -60378312 10900
rssi -60375721 -57748108 10900
rssi -57745562 -55116474 10900
rssi -55113933 -52495797 10818
rssi -52492800 -49861432 10818
rssi -49858761 -47230781 10818
rssi -47228235 -44611863 10834
rssi -44608856 -41974096 10834
rssi -41971545 -39346677 10861
rssi -39344131 -36727338 10861
rssi -36724296 -34089876 10861
rssi -34087140 -31460072 10796
rssi -31457667 -28904272 10796
rssi -28901696 -26272413 10796
rssi -26269707 -23650959 10850
rssi -23648558 -21023272 10850
rssi -21020465 -18400347 10850
rssi -18398000 -15771823 10774
rssi -15769458 -13141179 10774
rssi -13138911 -10506520 10774
rssi -10504168 -7877623 10812
rssi -7875284 -5254050 10812
rssi -5251707 -2623921 10812
rssi -2621573 -2500 10834
rssi 1606976 1942627 10834
rssi 1945344 5326111 10834
rssi 5328521 7954522 11736
rssi 7957025 10521370 11736
rssi 10524435 13218956 11736
rssi 13221504 15780663 11777
rssi 15783029 18477077 11777
rssi 18479278 21048220 11777
rssi 21050568 23733693 11783
rssi 23736321 26305967 11783
rssi 26308190 29003397 11783
rssi 29006012 31555593 11860
rssi 31558396 34261358 11860
rssi 34263915 36827498 11842
rssi 36829850 39514339 11842
rssi 39516700 42086225 11842
rssi 42089157 44704849 11677
rssi 44707036 47329949 11677
rssi 47332185 49969545 11677
rssi 49971724 52591474 11718
rssi 52593572 55225533 11718
rssi 55227858 57866101 11718
rssi 57868248 60494150 11765
rssi 60496453 63125162 11765
rssi 63127305 65756290 11765
rssi 65758473 68425860 11806
rssi 68428577 71012706 11806
rssi 71015041 73690113 11806
rssi 73692839 76256199 11877
rssi 76258154 78887870 11877
rssi 78889654 81642969 11877
rssi 81645916 84179576 11842
rssi 84182177 86796853 11842
rssi 86799243 89509924 11842
rssi 89512901 92073845 11854
rssi 92076632 94688596 11854
rssi 94691001 97404999 11854
rssi 97407540 99962866 11848
rssi 99965673 102575517 11848
rssi 102578008 105299814 11848
rssi 105302571 107922083 11842
rssi 107924673 110555973 11842
rssi 110558529 113192073 11842
rssi 113194860 115811916 11806
rssi 115814697 118444874 11806
rssi 118447625 121081390 11783
rssi 121083942 123704436 11783
rssi 123707022 126340571 11783
rssi 126343137 128975268 11777
rssi 128978100 131601641 11777
rssi 131604227 134234379 11777
rssi 134236970 136864084 11818
rssi 136866660 139489891 11818
rssi 139492687 142124979 11818
rssi 142127981 144760187 11812
rssi 144762763 147382220 11812
rssi 147385137 150023713 11812
rssi 150026430 152655950 11830
rssi 152658696 155278278 11830
rssi 155280849 157914544 11830
rssi 157917712 160546325 11795
rssi 160549021 163171981 11795
rssi 163174521 165807881 11795
rssi 165810407 168475168 11666
rssi 168477743 171057546 11666
rssi 171059912 173642389 11666
rssi 173644746 176320760 11654
rssi 176323112 178951923 11654
rssi 178954266 181585782 11654
rssi 181588152 184213115 11712
rssi 184215476 186840080 11712
rssi 186842846 189458753 11712
rssi 189461065 192103062 11689
rssi 192105526 194736961 11689
rssi 194739523 197365554 11689
rssi 197367973 199992717 11712
rssi 199995052 202628282 11712
rssi 202630719 205263402 11748
rssi 205265905 207888662 11748
rssi 207891046 210522668 11748
rssi 210524980 213156067 11701
rssi 213158384 215780135 11701
rssi 215782505 218411596 11701
rssi 218413966 221045941 11730
rssi 221048547 223669214 11730
rssi 223671571 226306329 11730
rssi 226308664 228939386 11724
rssi 228941694 231560072 11724
rssi 231562428 234194590 11724
rssi 234197321 236826707 11683
rssi 236829036 239456004 11683
rssi 239458355 242092080 11683
rssi 242094622 244728828 11689
rssi 244731594 247350118 11689
rssi 247352714 249989116 11689
rssi 249992158 252620961 11724
rssi 252623507 255201161 11724
rssi 255203953 257883966 11724
rssi 257886527 260540291 11724
rssi 260542620 263130376 11724
rssi 263132723 265770266 11724
rssi 265772601 268416335 11842
rssi 268418777 271044710 11842
rssi 271047249 273612579 11842
rssi 273614998 276283217 11877
rssi 276285605 278920047 11877
rssi 278922404 281486797 11842
rssi 281489127 284177238 11842
rssi 284179585 286744932 11842
rssi 286747293 289446371 11818
rssi 289449401 292072104 11818
rssi 292074483 294707046 11818
rssi 294709433 297342276 11830
rssi 297344610 299967225 11830
rssi 299969586 302601084 11830
rssi 302603685 305234466 11866
rssi 305236884 307857512 11866
rssi 307859931 310492128 11866
rssi 310494325 313126646 11818
rssi 313128994 315751328 11818
rssi 315767504 318390693 11818
rssi 318393054 321022194 11795
rssi 321024524 323644203 11795
rssi 323646551 326277835 11795
rssi 326280352 328915351 11759
rssi 328917676 331538972 11759
rssi 331541445 334174711 11759
rssi 334177375 336807995 11943
rssi 336810530 339436984 11943
rssi 339439323 342074984 11943
rssi 342077630 344709165 11818
rssi 344712007 347331047 11818
rssi 347333618 349971308 11818
rssi 349973884 352600076 11860
rssi 352603023 355220149 11860
rssi 355223231 357813224 11860
rssi 357816025 360519476 11765
rssi 360522162 363106750 11765
rssi 363109138 365744622 11824
rssi 365746957 368371549 11824
rssi 368373915 371002828 11824
rssi 371005154 373637743 11854
rssi 373640269 376264010 11854
rssi 376266372 378897486 11854
rssi 378899816 381527469 11913
rssi 381529830 384094126 11913
rssi 384096478 386790152 11913
rssi 386792473 389431758 11824
rssi 389434066 392051615 11824
rssi 392053954 394690543 11824
rssi 394692868 397322232 11836
rssi 397324576 399944432 11836
rssi 399946776 402579062 11836
rssi 402581423 405219669 11949
rssi 405222173 407839856 11949
rssi 407842208 410477430 11949
rssi 410479751 413112723 11901
rssi 413115236 415732816 11901
rssi 415735155 418373073 11901
rssi 418375265 421008138 11901
rssi 421010499 423626427 11901
rssi 423628770 426261395 11901
rssi 426263756 428897993 11907
rssi 428900318 431522875 11907
rssi 431525218 434159389 11907
rssi 434161741 436790526 11955
rssi 436792842 439418954 11955
rssi 439421311 442053534 11955
rssi 442055846 444683860 12002
rssi 444686190 447305655 12002
rssi 447308016 449935691 11883
rssi 449938021 452568026 11883
rssi 452570490 455191367 11883
rssi 455193759 457853176 11860
rssi 457856218 460443965 11860
rssi 460446647 463089323 11860
rssi 463091883 465724576 11889
rssi 465727127 468350298 11889
rssi 468352989 470982614 11889
rssi 470985326 473616485 11854
rssi 473619431 476240998 11854
rssi 476243799 478876592 11854
rssi 478879524 481507977 11871
rssi 481510728 484135156 11871
rssi 484137712 486763243 11871
rssi 486766260 489405804 11901
rssi 489408350 492025556 11901
rssi 492028117 494659887 11901
rssi 494662769 497295507 11748
rssi 497298449 499920241 11748
rssi 499922787 502553049 11748
rssi 502555615 505191786 11706
rssi 505194346 507746235 11706
rssi 507749092 510446456 11706
rssi 510449006 513014727 11795
rssi 513017789 515630951 11795
rssi 515633367 518272344 11795
rssi 518274890 520907798 11866
rssi 520910956 523521206 11866
rssi 523523641 526165210 11800
rssi 526167771 528782100 11800
rssi 528784496 531404574 11800
rssi 531406894 534037933 11812
rssi 534040319 536665704 11812
rssi 536668090 539291315 11812
rssi 539293821 541927867 11860
rssi 541930247 544637018 11860
rssi 544639424 547218285 11860
rssi 547220671 549894986 11883
rssi 549897777 552414468 11883
rssi 552416072 555153049 11883
rssi 555155580 557789821 11748
rssi 557792663 560440486 11748
rssi 560443107 563045388 11748
rssi 563047954 565679173 11671
rssi 565681744 568305110 11671
rssi 568307691 570939993 11671
rssi 570942644 573578795 11683
rssi 573581736 576197981 11683
rssi 576200562 578833139 11683
rssi 578835915 581458037 11777
rssi 581460464 584083707 11777
rssi 584086077 586714136 11777
rssi 586716497 589357385 11789
rssi 589359742 591979893 11789
rssi 591982263 594613226 11789
rssi 594615556 597231724 11854
rssi 597234045 599872639 11854
rssi 599875290 602507353 11854
rssi 602509781 605142967 11795
rssi 605145453 607765443 11795
rssi 607767809 610399084 11771
rssi 610401427 613033891 11771
rssi 613036226 615657691 11771
rssi 615660034 618292561 11854
rssi 618294989 620927479 11854
rssi 620930023 623553061 11854
rssi 623555409 626189575 11771
rssi 626191922 628818635 11771
rssi 628820970 631443611 11771
rssi 631445959 634074164 11842
rssi 634076962 636708816 11842
rssi 636711146 639333471 11842
rssi 639335792 641973575 11848
rssi 641976092 644605211 11848
rssi 644607817 647249485 11848
rssi 647252109 649867003 11919
rssi 649869409 652520781 11919
rssi 652522938 655094941 11919
rssi 655097004 657735882 11830
rssi 657737953 660359650 11830
rssi 660361735 662995077 11830
rssi 662997096 665629090 11877
rssi 665631127 668256604 11877
rssi 668258652 670890019 11877
rssi 670892053 673525676 11842
rssi 673527815 676150478 11842
rssi 676152494 678783237 11842
rssi 678785384 681417545 11907
rssi 681419576 684043561 11907
rssi 684045763 686673342 11907
rssi 686675358 689314000 11889
rssi 689316216 691938285 11889
rssi 691940318 694570071 11800
rssi 694572108 697199611 11800
rssi 697201674 699821738 11800
rssi 699823790 702452369 11871
rssi 702454403 705085988 11871
rssi 705088773 707710462 11871
rssi 707712503 710345806 11842
rssi 710347956 712979381 11842
rssi 712981521 715604566 11842
rssi 715606607 718236611 11895
rssi 718238641 720812243 11895
rssi 720814299 723435588 11895
rssi 723437603 726068504 11889
rssi 726070516 728704215 11889
rssi 728706242 731328653 11889
rssi 731330705 733968151 11901
rssi 733970178 736590635 11901
rssi 736592662 739222953 11901
rssi 739225017 741859110 11925
rssi 741861311 744490417 11925
rssi 744492582 747111565 11925
rssi 747113657 749749412 11883
rssi 749751450 752375942 11883
rssi 752378001 755032649 11883
rssi 755035028 757733299 11961
rssi 757735642 760293786 11961
rssi 760296156 762998072 11961
rssi 763000406 765579639 11842
rssi 765596216 768188885 11842
rssi 768191290 770885664 11883
rssi 770888047 773457208 11883
rssi 773459627 776144293 11883
rssi 776146663 778718367 11925
rssi 778720929 781415316 11925
rssi 781417641 783976289 11925
rssi 783978952 786674622 11973
rssi 786677024 789246982 11973
rssi 789249338 791935288 11973
rssi 791937867 794491199 11925
rssi 794493382 797125824 11925
rssi 797127887 799751303 11925
rssi 799753491 802392454 11967
rssi 802394695 805023841 11967
rssi 805026015 807647729 11967
rssi 807650001 810282403 11925
rssi 810284573 812926708 11925
rssi 812928704 815541001 11925
rssi 815543286 818174321 11907
rssi 818176766 820806433 11907
rssi 820808799 823435169 11907
rssi 823437360 826071246 11889
rssi 826073317 828702614 11889
rssi 828704784 831329283 11889
rssi 831331702 833950017 12026
rssi 833951928 836688111 12026
rssi 836690677 839228943 12026
rssi 839231643 841857955 11997
rssi 841860155 844561559 11997
rssi 844563884 847187746 11997
rssi 847189956 849826510 11877
rssi 849828840 852374318 11877
rssi 852376510 855058547 11901
rssi 855060559 857736557 11901
rssi 857738839 860315496 11901
rssi 860317723 862947308 11919
rssi 862949345 865586008 11919
rssi 865588122 868211947 11919
rssi 868214021 870842586 11895
rssi 870844627 873478264 11895
rssi 873480312 876103685 11895
rssi 876105719 878739222 11854
rssi 878741267 881373348 11854
rssi 881375378 883994516 11854
rssi 883996546 886627020 11991
rssi 886629076 889261037 11991
rssi 889263286 891890391 11991
rssi 891892458 894528235 11949
rssi 894530269 897108111 11949
rssi 897110207 899787054 11949
rssi 899789099 902421395 11961
rssi 902423542 905060172 11961
rssi 905062166 907684967 11961
rssi 907687015 910316578 11806
rssi 910318623 912892817 11806
rssi 912894837 915568464 11806
rssi 915570509 918207795 11937
rssi 918209847 920839508 11937
rssi 920841542 923464726 11937
rssi 923466792 926128899 11955
rssi 926131586 928762508 11955
rssi 928765039 931387685 11955
rssi 931390064 934025227 11889
rssi 934027580 936653473 11889
rssi 936656079 939278979 11979
rssi 939281331 941918851 11979
rssi 941921350 944550126 11979
rssi 944552599 947176189 11907
rssi 947178568 949815701 11907
rssi 949818035 952474417 11907
rssi 952476778 955042060 11907
rssi 955044126 957675405 11907
rssi 957677460 960300667 11907
rssi 960302726 962934706 11913
rssi 962936751 965572152 11913
rssi 965574164 968197246 11913
rssi 968199298 970833153 11937
rssi 970835293 973470163 11937
rssi 973472182 976098683 11937
rssi 976100713 978729131 11925
rssi 978731158 981361912 11925
rssi 981363953 983984681 11925
rssi 983986708 986617706 11907
rssi 986619700 989249252 11907
rssi 989251293 991884106 11907
rssi 991886169 994518063 11913
rssi 994520100 997151261 11913
rssi 997153298 999773699 11913
rssi 999775755 1002408880 11991
rssi 1002410925 1005041776 11991
rssi 1005043828 1007652164 11991
rssi 1007654442 1010303492 11925
rssi 1010305544 1012937510 11925
rssi 1012939562 1015562893 11925
rssi 1015564803 1018195369 11913
rssi 1018197622 1020835584 11913
rssi 1020837603 1023455712 11937
rssi 1023457913 1026136959 11937
rssi 1026139503 1028755650 11937
rssi 1028758082 1031376235 11854
rssi 1031378583 1033950044 11854
rssi 1033952370 1036645929 11854
rssi 1036648522 1039206956 11854
rssi 1039209344 1041910927 11854
rssi 1041913275 1044540444 11854
rssi 1044542921 1047164864 11842
rssi 1047167208 1049805625 11842
rssi 1049808254 1052467224 11842
rssi 1052469593 1055028650 11830
rssi 1055030706 1057669637 11830
rssi 1057671660 1060291503 11830
rssi 1060293519 1062820235 11724
rssi 1062821791 1065474129 11724
rssi 1065475408 1068187566 11724
rssi 1068189607 1070821930 11777
rssi 1070823840 1073453590 11777
rssi 1073455616 1076076815 11777
rssi 1076078878 1078717722 11742
rssi 1078719786 1081344112 11742
rssi 1081346131 1083970253 11742
rssi 1083972375 1086603328 11753
rssi 1086605361 1089240426 11753
rssi 1089242806 1091868422 11753
rssi 1091870726 1094498442 11718
rssi 1094500570 1097126774 11718
rssi 1097128917 1099760468 11718
rssi 1099762498 1102388074 11642
rssi 1102390174 1105020923 11642
rssi 1105023007 1107649025 11590
rssi 1107651055 1110210072 11590
rssi 1110212124 1112790507 11590
rssi 1112791921 1115545098 11555
rssi 1115547249 1118179120 11555
rssi 1118181158 1120777240 11555
rssi 1120779274 1123433736 11561
rssi 1123435759 1126092325 11561
rssi 1126094691 1128727362 11561
rssi 1128729679 1131350130 11601
rssi 1131352478 1133984176 11601
rssi 1133986511 1136609715 11601
rssi 1136612299 1139237771 11631
rssi 1139240123 1141880532 11631
rssi 1141882848 1144522254 11631
rssi 1144524467 1147102823 11596
rssi 1147104857 1149733375 11596
rssi 1149735424 1152362389 11596
rssi 1152364434 1154995350 11445
rssi 1154997530 1157629109 11445
rssi 1157631220 1160253097 11445
rssi 1160255123 1162889575 11625
rssi 1162891605 1165521352 11625
rssi 1165523364 1168148539 11625
rssi 1168150613 1170779273 11631
rssi 1170781315 1173412442 11631
rssi 1173414447 1176038635 11631
rssi 1176040647 1178668778 11613
rssi 1178671104 1181234196 11613
rssi 1181236223 1183841129 11613
rssi 1183842415 1186558994 11671
rssi 1186561057 1189199799 11671
rssi 1189202081 1191821428 11701
rssi 1191823469 1194459201 11701
rssi 1194461216 1197084176 11701
rssi 1197086213 1199713229 11800
rssi 1199715369 1202337319 11800
rssi 1202339415 1204969646 11800
rssi 1204971745 1207592653 11753
rssi 1207594716 1210228235 11753
rssi 1210230309 1212859512 11753
rssi 1212874394 1215500543 11795
rssi 1215502693 1218151284 11795
rssi 1218154030 1220786058 11795
rssi 1220788844 1223410964 11854
rssi 1223413710 1226047567 11854
rssi 1226050133 1228679825 11854
rssi 1228682356 1231302706 11742
rssi 1231305462 1233943088 11742
rssi 1233946120 1236570515 11742
rssi 1236573071 1239197631 11824
rssi 1239200212 1241833558 11824
rssi 1241836204 1244496991 11824
rssi 1244499388 1247036782 11712
rssi 1247039206 1249721896 11712
rssi 1249724239 1252348552 11712
rssi 1252350909 1254978581 11567
rssi 1254981121 1257609738 11567
rssi 1257612067 1260239027 11567
rssi 1260241388 1262869199 11584
rssi 1262871618 1265440468 11584
rssi 1265442816 1268131956 11636
rssi 1268134313 1270698940 11636
rssi 1270701265 1273336036 11636
rssi 1273338397 1275964148 11567
rssi 1275966754 1278580318 11567
rssi 1278582469 1281215470 11567
rssi 1281217590 1283839819 11636
rssi 1283842037 1286473796 11636
rssi 1286475957 1289105093 11636
rssi 1289107245 1291732329 11561
rssi 1291734419 1294361957 11561
rssi 1294364122 1297074018 11561
rssi 1297076322 1299698871 11666
rssi 1299701241 1302211443 11666
rssi 1302213697 1304968154 11666
rssi 1304970751 1307592713 11742
rssi 1307595056 1310227313 11742
rssi 1310229514 1312734525 11742
rssi 1312736717 1315483108 11783
rssi 1315485464 1318121903 11783
rssi 1318124484 1320760891 11783
rssi 1320763437 1323383141 11718
rssi 1323385918 1326023478 11718
rssi 1326026485 1328652829 11718
rssi 1328655245 1331273385 11771
rssi 1331276207 1333912464 11771
rssi 1333915005 1336539615 11771
rssi 1336542402 1339164020 11730
rssi 1339166787 1341803951 11730
rssi 1341806352 1344477813 11730
rssi 1344480508 1347051377 11759
rssi 1347053729 1349692124 11759
rssi 1349694436 1352317222 11759
rssi 1352319818 1354947268 11818
rssi 1354949620 1357583449 11818
rssi 1357585788 1360207545 11771
rssi 1360209892 1362842354 11771
rssi 1362844902 1365473220 11771
rssi 1365475559 1368099142 11771
rssi 1368101489 1370735252 11771
rssi 1370737626 1373368261 11771
rssi 1373370595 1375976426 11718
rssi 1375978755 1378624065 11718
rssi 1378626417 1381256905 11718
rssi 1381259306 1383881655 11753
rssi 1383883989 1386515693 11753
rssi 1386518036 1389152988 11753
rssi 1389155523 1391779956 11706
rssi 1391782135 1394409036 11706
rssi 1394411384 1396981183 11706
rssi 1396983620 1399664720 11660
rssi 1399667076 1402299850 11660
rssi 1402302211 1404921410 11660
rssi 1404923931 1407552290 11613
rssi 1407554633 1410184676 11613
rssi 1410187023 1412820344 11613
rssi 1412822688 1415447090 11596
rssi 1415449429 1418083345 11596
rssi 1418085906 1420720360 11596
rssi 1420722900 1423342323 11584
rssi 1423344754 1425982615 11584
rssi 1425985662 1428613996 11584
rssi 1428616768 1431235760 11706
rssi 1431239018 1433877034 11706
rssi 1433879671 1436531700 11706
rssi 1436534026 1439124497 11742
rssi 1439126853 1441766705 11742
rssi 1441769008 1444409966 11706
rssi 1444412683 1447020807 11706
rssi 1447023159 1449656543 11706
rssi 1449658873 1452279105 11812
rssi 1452281449 1454915242 11812
rssi 1454918049 1457547360 11812
rssi 1457549677 1460171883 11783
rssi 1460174244 1462808002 11783
rssi 1462810434 1465442878 11783
rssi 1465445342 1468067544 11824
rssi 1468069906 1470702535 11824
rssi 1470705137 1473332965 11824
rssi 1473335331 1475959533 11771
rssi 1475961898 1478571871 11771
rssi 1478574308 1481229026 11771
rssi 1481231552 1483852484 11854
rssi 1483854823 1486486376 11854
rssi 1486488893 1489119866 11854
rssi 1489122187 1491743434 11806
rssi 1491745648 1494375705 11806
rssi 1494378436 1497008189 11806
rssi 1497010688 1499631179 11753
rssi 1499633531 1502262210 11753
rssi 1502264776 1504898205 11753
rssi 1504900534 1507523355 11625
rssi 1507525699 1510155723 11625
rssi 1510158298 1512790653 11625
rssi 1512792965 1515412026 11607
rssi 1515414445 1518045837 11607
rssi 1518048292 1520674351 11636
rssi 1520676962 1523234412 11636
rssi 1523236769 1525941422 11636
rssi 1525943756 1528501897 11701
rssi 1528504404 1531126980 11701
rssi 1531129355 1533768766 11701
rssi 1533771394 1536440479 11789
rssi 1536443381 1539015303 11789
rssi 1539017728 1541640900 11789
rssi 1541643271 1544274306 11625
rssi 1544276566 1546905953 11625
rssi 1546908363 1549538717 11625
rssi 1549541433 1552164565 11683
rssi 1552166846 1554799635 11683
rssi 1554802040 1557513589 11683
rssi 1557516110 1560135202 11748
rssi 1560137768 1562641110 11748
rssi 1562643681 1565405803 11748
rssi 1565408324 1568030423 11777
rssi 1568032999 1570661509 11777
rssi 1570664059 1573298844 11777
rssi 1573301620 1575921314 11854
rssi 1575924381 1578493316 11854
rssi 1578495852 1581116167 11854
rssi 1581118537 1583737154 11907
rssi 1583739354 1586446086 11907
rssi 1586448652 1589085767 11907
rssi 1589088343 1591565433 11765
rssi 1591567858 1594365133 11765
rssi 1594367769 1596943720 11765
rssi 1596946216 1599600290 11806
rssi 1599602851 1602233861 11806
rssi 1602236417 1604865423 11836
rssi 1604867803 1607493115 11836
rssi 1607495872 1610121038 11836
rssi 1610123497 1612702835 11830
rssi 1612705143 1615379278 11830
rssi 1615381612 1617942529 11830
rssi 1617944694 1620582634 11836
rssi 1620584853 1623243188 11836
rssi 1623245759 1625909667 11836
rssi 1625912117 1628541549 11806
rssi 1628543897 1631164383 11806
rssi 1631166754 1633797406 11806
rssi 1633799879 1636459437 11901
rssi 1636461747 1639039560 11901
rssi 1639041737 1641673505 11901
rssi 1641676015 1644299199 11854
rssi 1644301545 1646933910 11854
rssi 1646936119 1649569581 11854
rssi 1649571786 1652194587 11889
rssi 1652196740 1654826503 11889
rssi 1654828721 1657463243 11889
rssi 1657465484 1660088365 11818
rssi 1660090639 1662723289 11818
rssi 1662738476 1665355578 11818
rssi 1665358212 1667975360 11800
rssi 1667977657 1670609586 11800
rssi 1670611755 1673240335 11800
rssi 1673242889 1675867134 11889
rssi 1675869287 1678500547 11889
rssi 1678502708 1681134621 11889
rssi 1681136850 1683759653 11818
rssi 1683761838 1686393147 11818
rssi 1686395364 1689026669 11842
rssi 1689028846 1691652232 11842
rssi 1691654406 1694286546 11842
rssi 1694288920 1696922113 11830
rssi 1696924278 1699547258 11830
rssi 1699549447 1702181832 11830
rssi 1702183989 1704813789 11789
rssi 1704815962 1707438111 11789
rssi 1707440304 1710074370 11789
rssi 1710076767 1712704634 11860
rssi 1712706795 1715329013 11860
rssi 1715331214 1717963054 11860
rssi 1717965191 1720596139 11830
rssi 1720598284 1723221187 11830
rssi 1723223296 1725855431 11830
rssi 1725857977 1728545906 11730
rssi 1728548446 1731066868 11730
rssi 1731069309 1733690401 11730
rssi 1733693042 1736323807 11730
rssi 1736326373 1738946638 11730
rssi 1738948983 1741581467 11730
rssi 1741583842 1744208583 11742
rssi 1744210873 1746838896 11742
rssi 1746841277 1749473545 11742
rssi 1749476121 1752098411 11812
rssi 1752100676 1754729391 11812
rssi 1754731892 1757447711 11812
rssi 1757450492 1760071469 11812
rssi 1760074491 1762633167 11812
rssi 1762635933 1765275027 11812
rssi 1765277348 1767963848 11860
rssi 1767966584 1770596487 11860
rssi 1770599038 1773230053 11883
rssi 1773233190 1775853826 11883
rssi 1775856613 1778488590 11883
rssi 1778491567 1781140474 11866
rssi 1781143156 1783749368 11866
rssi 1783752229 1786337377 11866
rssi 1786340129 1789011078 11877
rssi 1789013633 1791566831 11877
rssi 1791569147 1794195536 11877
rssi 1794197957 1796830009 11943
rssi 1796832290 1799452099 11943
rssi 1799454404 1802096089 11943
rssi 1802098540 1804723130 11937
rssi 1804725511 1807429322 11937
rssi 1807432108 1810063775 11937
rssi 1810066336 1812548272 11967
rssi 1812550643 1815325254 11967
rssi 1815327845 1817962674 11967
rssi 1817965471 1820591444 12032
rssi 1820594060 1823213182 12032
rssi 1823215528 1825848768 12032
rssi 1825851284 1828512829 11997
rssi 1828515212 1831034043 11997
rssi 1831036404 1833737323 11997
rssi 1833739658 1836358550 12032
rssi 1836360897 1838993149 12032
rssi 1838995555 1841627067 12032
rssi 1841629402 1844251163 11979
rssi 1844253519 1846885499 11979
rssi 1846887852 1849518696 11889
rssi 1849521070 1852147161 11889
rssi 1852149527 1854781204 11889
rssi 1854783552 1857412815 11806
rssi 1857415140 1860039338 11806
rssi 1860041868 1862668271 11806
rssi 1862670618 1865304127 11883
rssi 1865306461 1867926814 11883
rssi 1867929349 1870563722 11883
rssi 1870565931 1873197319 11836
rssi 1873199903 1875819921 11836
rssi 1875822274 1878455550 11836
rssi 1878457978 1881093072 11925
rssi 1881095718 1883716918 11925
rssi 1883719430 1886286606 11925
rssi 1886289167 1888984322 11937
rssi 1888986679 1891607348 11937
rssi 1891609700 1894244745 11937
rssi 1894247650 1896876842 11937
rssi 1896879145 1899502438 11937
rssi 1899504781 1902142341 11937
rssi 1902145097 1904779550 11943
rssi 1904782327 1907405353 11943
rssi 1907407919 1910044683 11943
rssi 1910047500 1912672857 12093
rssi 1912675648 1915295978 12093
rssi 1915298519 1917931794 12093
rssi 1917934591 1920561201 12074
rssi 1920563737 1923184488 12074
rssi 1923187355 1925821933 12074
rssi 1925824484 1928479556 12020
rssi 1928482077 1931057128 12020
rssi 1931059498 1933697314 11889
rssi 1933699796 1936321926 11889
rssi 1936324247 1938956682 11889
rssi 1938959257 1941587768 11925
rssi 1941590218 1944216156 11925
rssi 1944218517 1946847085 11925
rssi 1946849348 1949481493 11895
rssi 1949483823 1952108457 11895
