PARAMS map_range=100 map_step=1
H_Delta V_Delta RSSI
-97 79 0.2
-97 80 0.18
-97 81 0.16
-97 82 0.14
-97 83 0.13
-97 84 0.11
-97 85 0.1
-97 86 0.09
-97 87 0.08
-97 88 0.07
-97 89 0.06
-97 90 0.06
-97 91 0.05
-97 92 0.04
-97 93 0.04
-97 94 0.03
-97 95 0.03
-97 96 0.03
-97 97 0.02
-97 98 0.02
-97 99 0.02
-97 100 0.02
-96 -100 0.02
-96 -99 0.02
-96 -98 0.02
-96 -97 0.03
-96 -96 0.03
-96 -95 0.03
-96 -94 0.04
-96 -93 0.04
-96 -92 0.05
-96 -91 0.06
-96 -90 0.06
-96 -89 0.07
-96 -88 0.08
-96 -87 0.09
-96 -86 0.1
-96 -85 0.12
-96 -84 0.13
-96 -83 0.15
-96 -82 0.17
-96 -81 0.18
-96 -80 0.21
-96 -79 0.23
-96 -78 0.26
-96 -77 0.29
-96 -76 0.32
-96 -75 0.35
-96 -74 0.39
-96 -73 0.43
-96 -72 0.48
-96 -71 0.53
-96 -70 0.58
-96 -69 0.64
-96 -68 0.7
-96 -67 0.77
-96 -66 0.85
-96 -65 0.93
-96 -64 1.01
-96 -63 1.11
-96 -62 1.21
-96 -61 1.31
-96 -60 1.43
-96 -59 1.55
-96 -58 1.68
-96 -57 1.82
-96 -56 1.97
-96 -55 2.13
-96 -54 2.29
-96 -53 2.47
-96 -52 2.65
-96 -51 2.85
-96 -50 3.06
-96 -49 3.27
-96 -48 3.5
-96 -47 3.74
-96 -46 3.98
-96 -45 4.24
-96 -44 4.51
-96 -43 4.79
-96 -42 5.08
-96 -41 5.38
-96 -40 5.69
-96 -39 6.01
-96 -38 6.34
-96 -37 6.68
-96 -36 7.02
-96 -35 7.37
-96 -34 7.73
-96 -33 8.1
-96 -32 8.47
-96 -31 8.85
-96 -30 9.23
-96 -29 9.61
-96 -28 10
-96 -27 10.39
-96 -26 10.77
-96 -25 11.16
-96 -24 11.55
-96 -23 11.93
-96 -22 12.3
-96 -21 12.67
-96 -20 13.04
-96 -19 13.39
-96 -18 13.74
-96 -17 14.08
-96 -16 14.4
-96 -15 14.71
-96 -14 15.01
-96 -13 15.29
-96 -12 15.56
-96 -11 15.81
-96 -10 16.04
-96 -9 16.25
-96 -8 16.44
-96 -7 16.61
-96 -6 16.76
-96 -5 16.89
-96 -4 17
-96 -3 17.08
-96 -2 17.14
-96 -1 17.18
-96 0 17.19
-96 1 17.18
-96 2 17.14
-96 3 17.08
-96 4 17
-96 5 16.89
-96 6 16.76
-96 7 16.61
-96 8 16.44
-96 9 16.25
-96 10 16.04
-96 11 15.81
-96 12 15.56
-96 13 15.29
-96 14 15.01
-96 15 14.71
