PARAMS map_range=60 map_step=1
H_Delta V_Delta RSSI
-49 56 72
-49 57 64
-49 58 57
-49 59 49
-49 60 48
-48 -60 98
-48 -59 103
-48 -58 124
-48 -57 136
-48 -56 164
-48 -55 211
-48 -54 262
-48 -53 301
-48 -52 324
-48 -51 379
-48 -50 428
-48 -49 550
-48 -48 615
-48 -47 635
-48 -46 710
-48 -45 763
-48 -44 821
-48 -43 1012
-48 -42 1122
-48 -41 1240
-48 -40 1363
-48 -39 1271
-48 -38 1411
-48 -37 1479
-48 -36 1833
-48 -35 1946
-48 -34 1992
-48 -33 2276
-48 -32 2479
-48 -31 2760
-48 -30 3011
-48 -29 3188
-48 -28 3261
-48 -27 3483
-48 -26 3739
-48 -25 3941
-48 -24 3992
-48 -23 4034
-48 -22 3936
-48 -21 4110
-48 -20 4053
-48 -19 4424
-48 -18 4351
-48 -17 4507
-48 -16 4633
-48 -15 5018
-48 -14 5044
-48 -13 5300
-48 -12 5171
-48 -11 5258
-48 -10 5379
-48 -9 5451
-48 -8 5465
-48 -7 5481
-48 -6 5511
-48 -5 5700
-48 -4 5494
-48 -3 5485
-48 -2 5561
-48 -1 5491
-48 0 5441
-48 1 5612
-48 2 5445
-48 3 5197
-48 4 5376
-48 5 5291
-48 6 5461
-48 7 5171
-48 8 4785
-48 9 4582
-48 10 4486
-48 11 4281
-48 12 4224
-48 13 4267
-48 14 4118
-48 15 3941
-48 16 3663
-48 17 3499
-48 18 3410
-48 19 3153
-48 20 3038
-48 21 2753
-48 22 2525
-48 23 2518
-48 24 2439
-48 25 1999
-48 26 1919
-48 27 1963
-48 28 1752
-48 29 1553
-48 30 1464
-48 31 1504
-48 32 1315
-48 33 1007
-48 34 1068
-48 35 1020
-48 36 901
-48 37 764
-48 38 692
-48 39 596
-48 40 502
-48 41 514
-48 42 487
-48 43 372
-48 44 304
-48 45 282
-48 46 266
-48 47 242
-48 48 196
-48 49 185
-48 50 181
-48 51 139
-48 52 128
-48 53 100
-48 54 71
-48 55 71
-48 56 67
-48 57 62
-48 58 47
-48 59 46
-48 60 42
-47 -60 116
-47 -59 144
-47 -58 235
-47 -57 217
-47 -56 257
-47 -55 277
-47 -54 332
-47 -53 378
-47 -52 430
-47 -51 477
-47 -50 599
-47 -49 689
-47 -48 700
-47 -47 750
-47 -46 897
-47 -45 1037
-47 -44 1110
-47 -43 1169
-47 -42 1394
-47 -41 1486
-47 -40 1919
-47 -39 1980
-47 -38 1899
-47 -37 2022
-47 -36 2137
-47 -35 2349
-47 -34 2699
-47 -33 2638
-47 -32 3006
-47 -31 3266
-47 -30 3305
-47 -29 3557
-47 -28 3790
-47 -27 4528
-47 -26 4690
-47 -25 4672
-47 -24 4709
-47 -23 4733
-47 -22 4788
-47 -21 4776
-47 -20 5056
-47 -19 5232
-47 -18 5451
-47 -17 5802
-47 -16 6064
-47 -15 5744
-47 -14 5758
-47 -13 5958
-47 -12 5955
-47 -11 5868
-47 -10 5840
-47 -9 5837
-47 -8 5785
-47 -7 5906
-47 -6 5983
-47 -5 5972
-47 -4 6110
-47 -3 6232
-47 -2 5927
-47 -1 5857
-47 0 5983
-47 1 6502
-47 2 6124
-47 3 5717
-47 4 5771
-47 5 5751
-47 6 5448
-47 7 5369
-47 8 5399
-47 9 5366
-47 10 5395
-47 11 5362
-47 12 5229
-47 13 5069
-47 14 4841
-47 15 4831
-47 16 4513
-47 17 4221
-47 18 4000
-47 19 3839
-47 20 3731
-47 21 3408
-47 22 3277
-47 23 3231
-47 24 2987
-47 25 2827
-47 26 2525
-47 27 2230
-47 28 1940
-47 29 1827
-47 30 1627
-47 31 1368
-47 32 1232
-47 33 1160
-47 34 1108
-47 35 943
-47 36 905
-47 37 847
-47 38 703
-47 39 581
-47 40 461
-47 41 493
-47 42 445
-47 43 437
-47 44 421
-47 45 382
-47 46 361
-47 47 320
-47 48 252
-47 49 229
-47 50 192
-47 51 169
-47 52 150
-47 53 121
-47 54 103
-47 55 92
-47 56 83
-47 57 75
-47 58 51
-47 59 47
-47 60 43
-46 -60 133
-46 -59 167
-46 -58 178
-46 -57 180
-46 -56 240
-46 -55 266
-46 -54 337
-46 -53 379
-46 -52 488
-46 -51 557
-46 -50 603
-46 -49 721
-46 -48 831
-46 -47 886
-46 -46 990
-46 -45 1068
-46 -44 1166
-46 -43 1435
-46 -42 1536
-46 -41 1571
-46 -40 1839
-46 -39 1690
-46 -38 1839
-46 -37 2163
-46 -36 2195
-46 -35 2252
-46 -34 2578
-46 -33 2560
-46 -32 2899
-46 -31 3282
-46 -30 3441
-46 -29 3602
-46 -28 3626
-46 -27 4025
-46 -26 4413
-46 -25 4730
-46 -24 4899
-46 -23 5161
-46 -22 5094
-46 -21 5291
-46 -20 5359
-46 -19 5602
