time	Pitch	Yaw	Roll
0.644	0.000227213679	-0.0007060599191	-0.0002647370127
0.648	0.0001573497322	-0.0006850778289	-0.0003179271864
0.652	0.0001277944872	-0.0006463763466	-0.000276204295
0.656	8.13E-05	-0.0005209704537	-0.0002088142909
0.66	6.71E-05	-0.0004759326387	-0.0001902212658
0.664	5.21E-05	-0.0004041826661	-0.0001206244998
0.668	4.02E-05	-0.0004368108389	-0.0001741095384
0.672	0.0001213442885	-0.0006621362408	-0.0003438605638
0.676	0.0001536813443	-0.0006935144371	-0.0003467035221
0.68	0.00012547769	-0.0006635026123	-0.0003379572875
0.684	0.0001352818574	-0.0006192912934	-0.0003006172317
0.688	0.000139476655	-0.000598800254	-0.0002575354493
0.692	0.0001297217542	-0.0005791349256	-0.0002381284442
0.696	2.45E-05	-0.0005425422283	-0.0002751406707
0.7	6.91E-06	-0.0005193343702	-0.0002712447948
0.704	-6.02E-06	-0.0005431144694	-0.0002740731206
0.708	3.20E-05	-0.0005790283056	-0.0002913247344
0.712	-1.68E-05	-0.0005362767961	-0.0002698208054
0.716	-5.14E-05	-0.0002456078885	4.22E-06
0.72	-6.85E-07	-0.0001847606463	0.000107685773
0.724	1.45E-05	-0.0002205247505	9.55E-05
0.728	1.03E-05	-0.0002237985753	6.81E-05
0.732	-1.06E-05	-0.0002218704705	4.87E-05
0.736	6.38E-05	-0.0002970950598	6.92E-05
0.74	4.98E-05	-0.0002909782844	6.58E-05
0.744	5.30E-05	-0.0002447267295	9.83E-05
0.748	8.87E-05	-0.0002013766078	0.0001560662274
0.752	0.0001013580279	-0.0002731599592	8.83E-05
0.756	7.10E-05	-0.0002311071531	8.26E-05
0.76	3.76E-06	-0.0002768899485	-5.50E-06
0.764	9.82E-05	-0.0003832362398	-3.58E-05
0.768	6.92E-05	-0.0003681992037	-1.80E-05
0.772	1.91E-05	-0.0002301095972	6.44E-05
0.776	3.39E-06	-0.0001825224199	9.72E-05
0.78	0.0001029922106	-0.000219547896	0.0001335433608
0.784	0.0001637786563	-0.0002717586101	0.0001384925824
0.788	0.000140165837	-0.0003361077304	7.58E-05
0.792	0.000102263994	-0.0004549163029	-7.51E-05
0.796	0.0001504192715	-0.0004970348606	-9.64E-05
0.8	0.0001553799494	-0.0004686992416	-7.87E-05
0.804	0.0001478053837	-0.0004533049247	-6.10E-05
