time	P	Y	R
56.136			
56.14			
56.144			
56.148			
56.152			
56.156			
56.16			
56.164			
56.168			
56.172			
56.176			
56.18			
56.184			
56.188			
56.192			
56.196			
56.2			
56.204			
56.208			
56.212			
56.216			
56.22			
56.224			
56.228			
56.232			
56.236			
56.24			
56.244			
56.248			
56.252			
56.256			
56.26			
56.264			
56.268			
56.272			
56.276			
56.28			
56.284			
56.288			
56.292			
56.296			
56.3			
56.304			
56.308			
56.312			
56.316			
56.32			
56.324			
56.328			
56.332			
56.336			
56.34			
56.344			
56.348			
56.352			
56.356			
56.36			
56.364			
56.368			
56.372			
56.376			
56.38			
56.384			
56.388			
56.392			
56.396			
56.4			
56.404			
56.408			
56.412			
56.416			
56.42			
56.424			
56.428			
56.432			
56.436			
56.44			
56.444			
56.448			
56.452			
56.456			
56.46			
56.464			
56.468			
56.472			
56.476			
56.48			
56.484			
56.488			
56.492			
56.496			
56.5			
56.504			
56.508			
56.512			
56.516			
56.52			
56.524			
56.528			
56.532			
56.536			
56.54			
56.544			
56.548			
56.552			
56.556			
56.56			
56.564			
56.568			
56.572			
56.576			
56.58			
56.584			
56.588			
56.592			
56.596			
56.6			
56.604			
56.608			
56.612			
56.616			
56.62			
56.624			
56.628			
56.632			
56.636			
56.64			
56.644			
56.648			
56.652			
56.656			
56.66			
56.664			
56.668			
56.672			
56.676			
56.68			
56.684			
56.688			
56.692			
56.696			
56.7			
56.704			
56.708			
56.712			
56.716			
56.72			
56.724			
56.728			
56.732			
56.736			
56.74			
56.744			
56.748			
56.752			
56.756			
56.76			
56.764			
56.768			
56.772			
56.776			
56.78			
56.784			
56.788			
56.792			
56.796			
56.8			
56.804			
56.808			
56.812			
56.816			
56.82			
56.824			
56.828			
56.832			
56.836			
56.84			
56.844			
56.848			
56.852			
56.856			
56.86			
56.864			
56.868			
56.872			
56.876			
56.88			
56.884			
56.888			
56.892			
56.896			
56.9			
56.904			
56.908			
56.912			
56.916			
56.92			
56.924			
56.928			
56.932			
56.936			
56.94			
56.944			
56.948			
56.952			
56.956			
56.96			
56.964			
56.968			
56.972			
56.976			
56.98			
56.984			
56.988			
56.992			
56.996			
57			
57.004			
57.008			
57.012			
57.016			
57.02			
57.024			
57.028			
57.032			
57.036			
57.04			
57.044			
57.048			
57.052			
57.056			
57.06			
57.064			
57.068			
57.072			
57.076			
57.08			
57.084			
57.088			
57.092			
57.096			
57.1			
57.104			
57.108			
57.112			
57.116			
57.12			
57.124			
57.128			
57.132			
57.136			
57.14			
57.144			
57.148			
57.152			
57.156			
57.16			
57.164			
57.168			
57.172			
57.176			
57.18			
57.184			
57.188			
57.192			
57.196			
57.2			
57.204			
57.208			
57.212			
57.216			
57.22			
57.224			
57.228			
57.232			
57.236			
57.24			
57.244			
57.248			
57.252			
57.256			
57.26			
57.264			
57.268			
57.272			
57.276			
57.28			
57.284			
57.288			
57.292			
57.296			
57.3			
57.304			
57.308			
57.312			
57.316			
57.32			
57.324			
57.328			
57.332			
57.336			
57.34			
57.344			
57.348			
57.352			
57.356			
57.36			
57.364			
57.368			
57.372			
57.376			
57.38			
57.384			
57.388			
57.392			
57.396			
57.4			
57.404			
57.408			
57.412			
57.416			
57.42			
57.424			
57.428			
57.432			
57.436			
57.44			
57.444			
57.448			
57.452			
57.456			
57.46			
57.464			
57.468			
57.472			
57.476			
57.48			
57.484			
57.488			
57.492			
57.496			
57.5			
57.504			
57.508			
57.512			
57.516			
57.52			
57.524			
57.528			
57.532			
57.536			
57.54			
57.544			
57.548			
57.552			
57.556			
57.56			
57.564			
57.568			
57.572			
57.576			
57.58			
57.584			
57.588			
57.592			
57.596			
57.6			
57.604			
57.608			
57.612			
57.616			
57.62			
57.624			
57.628			
57.632			
57.636			
57.64			
57.644			
57.648			
57.652			
57.656			
57.66			
57.664			
57.668			
57.672			
57.676			
57.68			
57.684			
57.688			
57.692			
57.696			
57.7			
57.704			
57.708			
57.712			
57.716			
57.72			
57.724			
57.728			
57.732			
57.736			
57.74			
57.744			
57.748			
57.752			
57.756			
57.76			
57.764			
57.768			
57.772			
57.776			
57.78			
57.784			
57.788			
57.792			
57.796			
57.8			
57.804			
57.808			
57.812			
57.816			
57.82			
57.824			
57.828			
57.832			
57.836			
57.84			
57.844			
57.848			
57.852			
57.856			
57.86			
57.864			
57.868			
57.872			
57.876			
57.88			
57.884			
57.888			
57.892			
57.896			
57.9			
57.904			
57.908			
57.912			
57.916			
57.92			
57.924			
57.928			
57.932			
57.936			
57.94			
57.944			
57.948			
57.952			
57.956			
57.96			
57.964			
57.968			
57.972			
57.976			
57.98			
57.984			
57.988			
57.992			
57.996			
58			
58.004			
58.008			
58.012			
58.016			
58.02			
58.024			
58.028			
58.032			
58.036			
58.04			
58.044			
58.048			
58.052			
58.056			
58.06			
58.064			
58.068			
58.072			
58.076			
58.08			
58.084			
58.088			
58.092			
58.096			
58.1			
58.104			
58.108			
58.112			
58.116			
58.12			
58.124			
58.128			
58.132			
58.136			
58.14			
58.144			
58.148			
58.152			
58.156			
58.16			
58.164			
58.168			
58.172			
58.176			
58.18			
58.184			
58.188			
58.192			
58.196			
58.2			
58.204			
58.208			
58.212			
58.216			
58.22			
58.224			
58.228			
58.232			
58.236			
58.24			
58.244			
58.248			
58.252			
58.256			
58.26			
58.264			
58.268			
58.272			
58.276			
58.28			
58.284			
58.288			
58.292			
58.296			
58.3			
58.304			
58.308			
58.312			
58.316			
58.32			
58.324			
58.328			
58.332			
58.336			
58.34			
58.344			
58.348			
58.352			
58.356			
58.36			
58.364			
58.368			
58.372			
58.376			
58.38			
58.384			
58.388			
58.392			
58.396			
58.4			
58.404			
58.408			
58.412			
58.416			
58.42			
58.424			
58.428			
58.432			
58.436			
58.44			
58.444			
58.448			
58.452			
58.456			
58.46			
58.464			
58.468			
58.472			
58.476			
58.48			
58.484			
58.488			
58.492			
58.496			
58.5			
58.504			
58.508			
58.512			
58.516			
58.52			
58.524			
58.528			
58.532			
58.536			
58.54			
58.544			
58.548			
58.552			
58.556			
58.56			
58.564			
58.568			
58.572			
58.576			
58.58			
58.584			
58.588			
58.592			
58.596			
58.6			
58.604			
58.608			
58.612			
58.616			
58.62			
58.624			
58.628			
58.632			
58.636			
58.64			
58.644			
58.648			
58.652			
58.656			
58.66			
58.664			
58.668			
58.672			
58.676			
58.68			
58.684			
58.688			
58.692			
58.696			
58.7			
58.704			
58.708			
58.712			
58.716			
58.72			
58.724			
58.728			
58.732			
58.736			
58.74			
58.744			
58.748			
58.752			
58.756			
58.76			
58.764			
58.768			
58.772			
58.776			
58.78			
58.784			
58.788			
58.792			
58.796			
58.8			
58.804			
58.808			
58.812			
58.816			
58.82			
58.824			
58.828			
58.832			
58.836			
58.84			
58.844			
58.848			
58.852			
58.856			
58.86			
58.864			
58.868			
58.872			
58.876			
58.88			
58.884			
58.888			
58.892			
58.896			
58.9			
58.904			
58.908			
58.912			
58.916			
58.92			
58.924			
58.928			
58.932			
58.936			
58.94			
58.944			
58.948			
58.952			
58.956			
58.96			
58.964			
58.968			
58.972			
58.976			
58.98			
58.984			
58.988			
58.992			
58.996			
59			
59.004			
59.008			
59.012			
59.016			
59.02			
59.024			
59.028			
59.032			
59.036			
59.04			
59.044			
59.048			
59.052			
59.056			
59.06			
59.064			
59.068			
59.072			
59.076			
59.08			
59.084			
59.088			
59.092			
59.096			
59.1			
59.104			
59.108			
59.112			
59.116			
59.12			
59.124			
59.128			
59.132			
59.136			
59.14			
59.144			
59.148			
59.152			
59.156			
59.16			
59.164			
59.168			
59.172			
59.176			
59.18			
59.184			
59.188			
59.192			
59.196			
59.2			
59.204			
59.208			
59.212			
59.216			
59.22			
59.224			
59.228			
59.232			
59.236			
59.24			
59.244			
59.248			
59.252			
59.256			
59.26			
59.264			
59.268			
59.272			
59.276			
59.28			
59.284			
59.288			
59.292			
59.296			
59.3			
59.304			
59.308			
59.312			
59.316			
59.32			
59.324			
59.328			
59.332			
59.336			
59.34			
59.344			
59.348			
59.352			
59.356			
59.36			
59.364			
59.368			
59.372			
59.376			
59.38			
59.384			
59.388			
59.392			
59.396			
59.4			
59.404			
59.408			
59.412			
59.416			
59.42			
59.424			
59.428			
59.432			
59.436			
59.44			
59.444			
59.448			
59.452			
59.456			
59.46			
59.464			
59.468			
59.472			
59.476			
59.48			
59.484			
59.488			
59.492			
59.496			
59.5			
59.504			
59.508			
59.512			
59.516			
59.52			
59.524			
59.528			
59.532			
59.536			
59.54			
59.544			
59.548			
59.552			
59.556			
59.56			
59.564			
59.568			
59.572			
59.576			
59.58			
59.584			
59.588			
59.592			
59.596			
59.6			
59.604			
59.608			
59.612			
59.616			
59.62			
59.624			
59.628			
59.632			
59.636			
59.64			
59.644			
59.648			
59.652			
59.656			
59.66			
59.664			
59.668			
59.672			
59.676			
59.68			
59.684			
59.688			
59.692			
59.696			
59.7			
59.704			
59.708			
59.712			
59.716			
59.72			
59.724			
59.728			
59.732			
59.736			
59.74			
59.744			
59.748			
59.752			
59.756			
59.76			
59.764			
59.768			
59.772			
59.776			
59.78			
59.784			
59.788			
59.792			
59.796			
59.8			
59.804			
59.808			
59.812			
59.816			
59.82			
59.824			
59.828			
59.832			
59.836			
59.84			
59.844			
59.848			
59.852			
59.856			
59.86			
59.864			
59.868			
59.872			
59.876			
59.88			
59.884			
59.888			
59.892			
59.896			
59.9			
59.904			
59.908			
59.912			
59.916			
59.92			
59.924			
59.928			
59.932			
59.936			
59.94			
59.944			
59.948			
59.952			
59.956			
59.96			
59.964			
59.968			
59.972			
59.976			
59.98			
59.984			
59.988			
59.992			
59.996			
60			
60.004			
60.008			
60.012			
60.016			
60.02			
60.024			
60.028			
60.032			
60.036			
60.04			
60.044			
60.048			
60.052			
60.056			
60.06			
60.064			
60.068			
60.072			
60.076			
60.08			
60.084			
60.088			
60.092			
60.096			
60.1			
60.104			
60.108			
60.112			
60.116			
60.12			
60.124			
60.128			
60.132			
60.136			
60.14			
60.144			
60.148			
60.152			
60.156			
60.16			
60.164			
60.168			
60.172			
60.176			
60.18			
60.184			
60.188			
60.192			
60.196			
60.2			
60.204			
60.208			
60.212			
60.216			
60.22			
60.224			
60.228			
60.232			
60.236			
60.24			
60.244			
60.248			
60.252			
60.256			
60.26			
60.264			
60.268			
60.272			
60.276			
60.28			
60.284			
60.288			
60.292			
60.296			
60.3			
60.304			
60.308			
60.312			
60.316			
60.32			
60.324			
60.328			
60.332			
60.336			
60.34			
60.344			
60.348			
60.352			
60.356			
60.36			
60.364			
60.368			
60.372			
60.376			
60.38			
60.384			
60.388			
60.392			
60.396			
60.4			
60.404			
60.408			
60.412			
60.416			
60.42			
60.424			
60.428			
60.432			
60.436			
60.44			
60.444			
60.448			
60.452			
60.456			
60.46			
60.464			
60.468			
60.472			
60.476			
60.48			
60.484			
60.488			
60.492			
60.496			
60.5			
60.504			
60.508			
60.512			
60.516			
60.52			
60.524			
60.528			
60.532			
60.536			
60.54			
60.544			
60.548			
60.552			
60.556			
60.56			
60.564			
60.568			
60.572			
60.576			
60.58			
60.584			
60.588			
60.592			
60.596			
60.6			
60.604			
60.608			
60.612			
60.616			
60.62			
60.624			
60.628			
60.632			
60.636			
60.64			
60.644			
60.648			
60.652			
60.656			
60.66			
60.664			
60.668			
60.672			
60.676			
60.68			
60.684			
60.688			
60.692			
60.696			
60.7			
60.704			
60.708			
60.712			
60.716			
60.72			
60.724			
60.728			
60.732			
60.736			
60.74			
60.744			
60.748			
60.752			
60.756			
60.76			
60.764			
60.768			
60.772			
60.776			
60.78			
60.784			
60.788			
60.792			
60.796			
60.8			
60.804			
60.808			
60.812			
60.816			
60.82			
60.824			
60.828			
60.832			
60.836			
60.84			
60.844			
60.848			
60.852			
60.856			
60.86			
60.864			
60.868			
60.872			
60.876			
60.88			
60.884			
60.888			
60.892			
60.896			
60.9			
60.904			
60.908			
60.912			
60.916			
60.92			
60.924			
60.928			
60.932			
60.936			
60.94			
60.944			
60.948			
60.952			
60.956			
60.96			
60.964			
60.968			
60.972			
60.976			
60.98			
60.984			
60.988			
60.992			
60.996			
61			
61.004			
61.008			
61.012			
61.016			
61.02			
61.024			
61.028			
61.032			
61.036			
61.04			
61.044			
61.048			
61.052			
61.056			
61.06			
61.064			
61.068			
61.072			
61.076			
61.08			
61.084			
61.088			
61.092			
61.096			
61.1			
61.104			
61.108			
61.112			
61.116			
61.12			
61.124			
61.128			
61.132			
61.136			
61.14			
61.144			
61.148			
61.152			
61.156			
61.16			
61.164			
61.168			
61.172			
61.176			
61.18			
61.184			
61.188			
61.192			
61.196			
61.2			
61.204			
61.208			
61.212			
61.216			
61.22			
61.224			
61.228			
61.232			
61.236			
61.24			
61.244			
61.248			
61.252			
61.256			
61.26			
61.264			
61.268			
61.272			
61.276			
61.28			
61.284			
61.288			
61.292			
61.296			
61.3			
61.304			
61.308			
61.312			
61.316			
61.32			
61.324			
61.328			
61.332			
61.336			
61.34			
61.344			
61.348			
61.352			
61.356			
61.36			
61.364			
61.368			
61.372			
61.376			
61.38			
61.384			
61.388			
61.392			
61.396			
61.4			
61.404			
61.408			
61.412			
61.416			
61.42			
61.424			
61.428			
61.432			
61.436			
61.44			
61.444			
61.448			
61.452			
61.456			
61.46			
61.464			
61.468			
61.472			
61.476			
61.48			
61.484			
61.488			
61.492			
61.496			
61.5			
61.504			
61.508			
61.512			
61.516			
61.52			
61.524			
61.528			
61.532			
61.536			
61.54			
61.544			
61.548			
61.552			
61.556			
61.56			
61.564			
61.568			
61.572			
61.576			
61.58			
61.584			
61.588			
61.592			
61.596			
61.6			
61.604			
61.608			
61.612			
61.616			
61.62			
61.624			
61.628			
61.632			
61.636			
61.64			
61.644			
61.648			
61.652			
61.656			
61.66			
61.664			
